x-axis,1,2
second,Volt,Volt
-1.00000E-03,-249.98E-06,+31.50010E-03
-980.00E-06,-249.98E-06,+250.10E-06
-960.00E-06,+31.00002E-03,+31.50010E-03
-940.00E-06,+31.00002E-03,+31.50010E-03
-920.00E-06,-249.98E-06,+31.50010E-03
-900.00E-06,+31.00002E-03,+62.75010E-03
-880.00E-06,-249.98E-06,+62.75010E-03
-860.00E-06,-249.98E-06,+31.50010E-03
-840.00E-06,-249.98E-06,+31.50010E-03
-820.00E-06,+2.49975002E+00,+2.50025010E+00
-800.00E-06,+2.49975002E+00,+2.53150010E+00
-780.00E-06,+2.53100002E+00,+2.53150010E+00
-760.00E-06,+2.49975002E+00,+2.56275010E+00
-740.00E-06,+2.49975002E+00,+2.53150010E+00
-720.00E-06,+2.49975002E+00,+2.53150010E+00
-700.00E-06,+2.53100002E+00,+2.50025010E+00
-680.00E-06,+2.49975002E+00,+2.53150010E+00
-660.00E-06,+2.53100002E+00,+2.53150010E+00
-640.00E-06,+2.53100002E+00,+2.53150010E+00
-620.00E-06,+2.53100002E+00,+2.53150010E+00
-600.00E-06,+2.49975002E+00,+2.53150010E+00
-580.00E-06,+2.49975002E+00,+2.53150010E+00
-560.00E-06,+2.49975002E+00,+2.53150010E+00
-540.00E-06,+2.56225002E+00,+2.53150010E+00
-520.00E-06,+2.49975002E+00,+2.53150010E+00
-500.00E-06,+2.53100002E+00,+2.53150010E+00
-480.00E-06,+2.53100002E+00,+2.53150010E+00
-460.00E-06,+2.49975002E+00,+2.53150010E+00
-440.00E-06,+2.49975002E+00,+2.50025010E+00
-420.00E-06,+2.53100002E+00,+2.56275010E+00
-400.00E-06,+31.00002E-03,+62.75010E-03
-380.00E-06,-249.98E-06,+31.50010E-03
-360.00E-06,+31.00002E-03,+31.50010E-03
-340.00E-06,+31.00002E-03,+31.50010E-03
-320.00E-06,-249.98E-06,+62.75010E-03
-300.00E-06,-249.98E-06,+31.50010E-03
-280.00E-06,+31.00002E-03,+31.50010E-03
-260.00E-06,-249.98E-06,+62.75010E-03
-240.00E-06,-249.98E-06,+31.50010E-03
-220.00E-06,-249.98E-06,+31.50010E-03
-200.00E-06,-249.98E-06,+31.50010E-03
-180.00E-06,+31.00002E-03,+31.50010E-03
-160.00E-06,+31.00002E-03,+31.50010E-03
-140.00E-06,+31.00002E-03,+62.75010E-03
-120.00E-06,+31.00002E-03,+31.50010E-03
-100.00E-06,+31.00002E-03,+31.50010E-03
-80.00E-06,-249.98E-06,+31.50010E-03
-60.00E-06,-249.98E-06,+31.50010E-03
-40.00E-06,+31.00002E-03,+62.75010E-03
-20.00E-06,+31.00002E-03,+31.50010E-03
+0.0E+00,-249.98E-06,+31.50010E-03
+20.00E-06,+2.49975002E+00,+2.50025010E+00
+40.00E-06,+2.49975002E+00,+2.50025010E+00
+60.00E-06,+2.49975002E+00,+2.53150010E+00
+80.00E-06,+2.53100002E+00,+2.56275010E+00
+100.00E-06,+2.49975002E+00,+2.53150010E+00
+120.00E-06,+2.49975002E+00,+2.53150010E+00
+140.00E-06,+2.53100002E+00,+2.53150010E+00
+160.00E-06,+2.49975002E+00,+2.53150010E+00
+180.00E-06,+2.49975002E+00,+2.53150010E+00
+200.00E-06,+2.53100002E+00,+2.50025010E+00
+220.00E-06,+2.53100002E+00,+2.53150010E+00
+240.00E-06,+2.53100002E+00,+2.50025010E+00
+260.00E-06,+2.49975002E+00,+2.53150010E+00
+280.00E-06,+2.49975002E+00,+2.50025010E+00
+300.00E-06,+2.49975002E+00,+2.53150010E+00
+320.00E-06,+2.53100002E+00,+2.53150010E+00
+340.00E-06,+2.53100002E+00,+2.53150010E+00
+360.00E-06,+2.49975002E+00,+2.56275010E+00
+380.00E-06,+2.53100002E+00,+2.53150010E+00
+400.00E-06,+2.53100002E+00,+2.50025010E+00
+420.00E-06,+31.00002E-03,+62.75010E-03
+440.00E-06,+31.00002E-03,+31.50010E-03
+460.00E-06,+31.00002E-03,+31.50010E-03
+480.00E-06,-249.98E-06,+62.75010E-03
+500.00E-06,-249.98E-06,+31.50010E-03
+520.00E-06,-249.98E-06,+62.75010E-03
+540.00E-06,-249.98E-06,+31.50010E-03
+560.00E-06,-249.98E-06,+31.50010E-03
+580.00E-06,-249.98E-06,+31.50010E-03
+600.00E-06,-249.98E-06,+31.50010E-03
+620.00E-06,-249.98E-06,+250.10E-06
+640.00E-06,-249.98E-06,+31.50010E-03
+660.00E-06,+31.00002E-03,+31.50010E-03
+680.00E-06,+31.00002E-03,+31.50010E-03
+700.00E-06,+31.00002E-03,+31.50010E-03
+720.00E-06,-249.98E-06,+31.50010E-03
+740.00E-06,-249.98E-06,+250.10E-06
+760.00E-06,+31.00002E-03,+31.50010E-03
+780.00E-06,-249.98E-06,+31.50010E-03
+800.00E-06,+31.00002E-03,+31.50010E-03
+820.00E-06,+31.00002E-03,+31.50010E-03
+840.00E-06,+2.49975002E+00,+2.50025010E+00
+860.00E-06,+2.49975002E+00,+2.50025010E+00
+880.00E-06,+2.53100002E+00,+2.50025010E+00
+900.00E-06,+2.53100002E+00,+2.53150010E+00
+920.00E-06,+2.53100002E+00,+2.53150010E+00
+940.00E-06,+2.49975002E+00,+2.53150010E+00
+960.00E-06,+2.53100002E+00,+2.53150010E+00
+980.00E-06,+2.49975002E+00,+2.50025010E+00
