x-axis,1
second,Volt
-0.001,-0.000249982
-0.000996,-0.000249982
-0.000992,0.031
-0.000988,0.06225
-0.000984,0.031
-0.00098,-0.000249982
-0.000976,0.031
-0.000972,-0.000249982
-0.000968,-0.000249982
-0.000964,-0.000249982
-0.00096,0.031
-0.000956,-0.000249982
-0.000952,0.031
-0.000948,0.031
-0.000944,0.031
-0.00094,0.031
-0.000936,0.06225
-0.000932,-0.000249982
-0.000928,-0.000249982
-0.000924,-0.000249982
-0.00092,-0.000249982
-0.000916,0.031
-0.000912,0.031
-0.000908,-0.000249982
-0.000904,-0.000249982
-0.0009,0.031
-0.000896,0.031
-0.000892,0.031
-0.000888,-0.000249982
-0.000884,-0.000249982
-0.00088,-0.000249982
-0.000876,-0.000249982
-0.000872,-0.000249982
-0.000868,-0.000249982
-0.000864,-0.0315
-0.00086,-0.000249982
-0.000856,0.031
-0.000852,0.031
-0.000848,-0.000249982
-0.000844,-0.000249982
-0.00084,-0.000249982
-0.000836,0.031
-0.000832,2.49975
-0.000828,2.49975
-0.000824,2.49975
-0.00082,2.49975
-0.000816,2.49975
-0.000812,2.531
-0.000808,2.49975
-0.000804,2.531
-0.0008,2.49975
-0.000796,2.531
-0.000792,2.49975
-0.000788,2.531
-0.000784,2.49975
-0.00078,2.531
-0.000776,2.531
-0.000772,2.531
-0.000768,2.49975
-0.000764,2.49975
-0.00076,2.49975
-0.000756,2.49975
-0.000752,2.49975
-0.000748,2.49975
-0.000744,2.49975
-0.00074,2.49975
-0.000736,2.531
-0.000732,2.49975
-0.000728,2.531
-0.000724,2.49975
-0.00072,2.49975
-0.000716,2.531
-0.000712,2.49975
-0.000708,2.49975
-0.000704,2.531
-0.0007,2.531
-0.000696,2.531
-0.000692,2.49975
-0.000688,2.49975
-0.000684,2.531
-0.00068,2.49975
-0.000676,2.531
-0.000672,2.49975
-0.000668,2.49975
-0.000664,2.49975
-0.00066,2.531
-0.000656,2.531
-0.000652,2.531
-0.000648,2.49975
-0.000644,2.49975
-0.00064,2.531
-0.000636,2.49975
-0.000632,2.531
-0.000628,2.531
-0.000624,2.531
-0.00062,2.531
-0.000616,2.49975
-0.000612,2.531
-0.000608,2.49975
-0.000604,2.49975
-0.0006,2.49975
-0.000596,2.49975
-0.000592,2.49975
-0.000588,2.4685
-0.000584,2.531
-0.00058,2.49975
-0.000576,2.49975
-0.000572,2.531
-0.000568,2.49975
-0.000564,2.49975
-0.00056,2.49975
-0.000556,2.49975
-0.000552,2.49975
-0.000548,2.531
-0.000544,2.531
-0.00054,2.56225
-0.000536,2.531
-0.000532,2.49975
-0.000528,2.531
-0.000524,2.49975
-0.00052,2.49975
-0.000516,2.49975
-0.000512,2.49975
-0.000508,2.49975
-0.000504,2.49975
-0.0005,2.531
-0.000496,2.531
-0.000492,2.49975
-0.000488,2.531
-0.000484,2.49975
-0.00048,2.531
-0.000476,2.49975
-0.000472,2.49975
-0.000468,2.49975
-0.000464,2.531
-0.00046,2.49975
-0.000456,2.531
-0.000452,2.49975
-0.000448,2.49975
-0.000444,2.49975
-0.00044,2.49975
-0.000436,2.531
-0.000432,2.49975
-0.000428,2.49975
-0.000424,2.49975
-0.00042,2.531
-0.000416,0.031
-0.000412,0.031
-0.000408,0.031
-0.000404,0.031
-0.0004,0.031
-0.000396,0.031
-0.000392,0.031
-0.000388,-0.000249982
-0.000384,-0.000249982
-0.00038,-0.000249982
-0.000376,0.031
-0.000372,0.031
-0.000368,-0.000249982
-0.000364,0.031
-0.00036,0.031
-0.000356,0.031
-0.000352,-0.000249982
-0.000348,-0.000249982
-0.000344,0.031
-0.00034,0.031
-0.000336,-0.000249982
-0.000332,0.031
-0.000328,-0.000249982
-0.000324,-0.000249982
-0.00032,-0.000249982
-0.000316,-0.000249982
-0.000312,0.031
-0.000308,-0.000249982
-0.000304,0.06225
-0.0003,-0.000249982
-0.000296,-0.000249982
-0.000292,-0.000249982
-0.000288,0.031
-0.000284,-0.000249982
-0.00028,0.031
-0.000276,-0.000249982
-0.000272,0.031
-0.000268,0.031
-0.000264,-0.000249982
-0.00026,-0.000249982
-0.000256,0.031
-0.000252,0.031
-0.000248,0.031
-0.000244,-0.000249982
-0.00024,-0.000249982
-0.000236,0.031
-0.000232,0.031
-0.000228,0.031
-0.000224,0.031
-0.00022,-0.000249982
-0.000216,-0.000249982
-0.000212,-0.000249982
-0.000208,0.031
-0.000204,0.031
-0.0002,-0.000249982
-0.000196,-0.000249982
-0.000192,-0.000249982
-0.000188,0.031
-0.000184,-0.000249982
-0.00018,0.031
-0.000176,0.031
-0.000172,-0.000249982
-0.000168,0.031
-0.000164,0.031
-0.00016,0.031
-0.000156,0.031
-0.000152,0.031
-0.000148,0.031
-0.000144,0.031
-0.00014,0.031
-0.000136,-0.000249982
-0.000132,-0.000249982
-0.000128,0.031
-0.000124,-0.000249982
-0.00012,0.031
-0.000116,-0.000249982
-0.000112,-0.000249982
-0.000108,-0.000249982
-0.000104,-0.000249982
-0.0001,0.031
-9.6e-05,-0.000249982
-9.2e-05,0.031
-8.8e-05,-0.000249982
-8.4e-05,0.031
-8e-05,-0.000249982
-7.6e-05,-0.000249982
-7.2e-05,0.031
-6.8e-05,-0.000249982
-6.4e-05,-0.000249982
-6e-05,-0.000249982
-5.6e-05,-0.000249982
-5.2e-05,-0.000249982
-4.8e-05,0.031
-4.4e-05,0.031
-4e-05,0.031
-3.6e-05,0.031
-3.2e-05,0.031
-2.8e-05,0.031
-2.4e-05,-0.000249982
-2e-05,0.031
-1.6e-05,0.031
-1.2e-05,-0.000249982
-8e-06,0.031
-4e-06,0.031
0,-0.000249982
4e-06,2.49975
8e-06,2.49975
1.2e-05,2.531
1.6e-05,2.49975
2e-05,2.49975
2.4e-05,2.531
2.8e-05,2.531
3.2e-05,2.531
3.6e-05,2.49975
4e-05,2.49975
4.4e-05,2.49975
4.8e-05,2.49975
5.2e-05,2.49975
5.6e-05,2.49975
6e-05,2.49975
6.4e-05,2.531
6.8e-05,2.531
7.2e-05,2.531
7.6e-05,2.49975
8e-05,2.531
8.4e-05,2.531
8.8e-05,2.49975
9.2e-05,2.49975
9.6e-05,2.49975
1e-04,2.49975
0.000104,2.531
0.000108,2.49975
0.000112,2.531
0.000116,2.49975
0.00012,2.49975
0.000124,2.49975
0.000128,2.49975
0.000132,2.49975
0.000136,2.49975
0.00014,2.531
0.000144,2.49975
0.000148,2.49975
0.000152,2.49975
0.000156,2.49975
0.00016,2.49975
